7.870823740959167480e-01,1.314388308674097061e-02,1.374046877026557922e-02
7.340048551559448242e-01,1.039912626147270203e-01,-3.885165601968765259e-02
7.750861048698425293e-01,-2.034264616668224335e-02,6.783449649810791016e-02
7.358486056327819824e-01,5.098531767725944519e-02,-1.168262138962745667e-01
8.120865821838378906e-01,2.160420417785644531e-01,-2.251660823822021484e-01
7.511145472526550293e-01,1.791728194802999496e-03,6.571409851312637329e-02
7.612968087196350098e-01,-2.419513016939163208e-01,-4.186431318521499634e-02
7.264675498008728027e-01,5.381900444626808167e-02,-1.681776046752929688e-01
7.563045024871826172e-01,-1.820024549961090088e-01,-4.076771438121795654e-02
7.362188696861267090e-01,-6.868977844715118408e-02,-1.707074493169784546e-01
7.396184206008911133e-01,-8.821927011013031006e-03,-3.876445814967155457e-02
7.394872903823852539e-01,-1.047679930925369263e-01,-1.724287271499633789e-01
7.707267999649047852e-01,-2.490028887987136841e-01,-4.244771972298622131e-02
7.935554385185241699e-01,-1.552671492099761963e-01,-7.074344903230667114e-02
7.298652529716491699e-01,3.659237176179885864e-02,-1.958121359348297119e-01
7.739205956459045410e-01,-2.031205594539642334e-02,1.226190030574798584e-01
7.193016409873962402e-01,7.404085993766784668e-02,-1.145279705524444580e-01
8.440454006195068359e-01,-2.331899553537368774e-01,1.075180545449256897e-01
7.371782064437866211e-01,1.044408529996871948e-01,-9.141786396503448486e-02
7.643438577651977539e-01,-3.466610237956047058e-02,1.211844384670257568e-01
7.602882981300354004e-01,3.448216617107391357e-02,1.479367613792419434e-01
7.483281493186950684e-01,-2.299916893243789673e-01,-6.849247217178344727e-02
7.899453043937683105e-01,-1.702732890844345093e-01,-1.865615695714950562e-01
8.023661375045776367e-01,1.930870711803436279e-01,-1.905287951231002808e-01
7.448157072067260742e-01,1.420447081327438354e-01,-9.309996664524078369e-02
8.108311295509338379e-01,1.546345949172973633e-01,-2.211769074201583862e-01
7.558576464653015137e-01,-1.983798108994960785e-02,1.469742059707641602e-01
8.492676615715026855e-01,2.129664868116378784e-01,1.075054407119750977e-01
7.626355290412902832e-01,1.637537963688373566e-02,6.673724204301834106e-02
7.379210591316223145e-01,-6.529899686574935913e-02,-3.882386535406112671e-02
7.858859896659851074e-01,2.437851391732692719e-02,4.120628908276557922e-02
7.984822988510131836e-01,-1.921524256467819214e-01,-1.896065324544906616e-01
7.612722516059875488e-01,-1.678973883390426636e-01,-6.820318847894668579e-02
7.324774265289306641e-01,1.252559125423431396e-01,-1.444457024335861206e-01
7.480633258819580078e-01,-1.315974295139312744e-01,-9.326090663671493530e-02
7.515051364898681641e-01,4.486961290240287781e-02,1.192385032773017883e-01
7.304954528808593750e-01,-4.361520335078239441e-02,-1.960839331150054932e-01
7.374508380889892578e-01,1.369972079992294312e-01,-1.457982212305068970e-01
7.411881089210510254e-01,-1.158528923988342285e-01,-1.458215117454528809e-01
7.374709844589233398e-01,1.935541257262229919e-02,1.433989852666854858e-01
7.311314940452575684e-01,-9.293065965175628662e-02,-1.432607471942901611e-01
7.479391694068908691e-01,6.978329271078109741e-02,-1.734250336885452271e-01
8.010795712471008301e-01,1.806888133287429810e-01,-2.200407534837722778e-01
7.476670145988464355e-01,4.106172919273376465e-02,-1.728723943233489990e-01
7.387354969978332520e-01,-1.555505990982055664e-01,-9.269416332244873047e-02
7.479675412178039551e-01,3.392336890101432800e-02,-1.728591471910476685e-01
8.041668534278869629e-01,-1.813851743936538696e-01,-2.208887785673141479e-01
7.366214990615844727e-01,-7.227385044097900391e-02,-1.708788126707077026e-01
7.695490717887878418e-01,-3.858195617794990540e-02,6.741128861904144287e-02
7.547258734703063965e-01,1.626817137002944946e-01,-9.479689598083496094e-02
8.060654401779174805e-01,2.226969748735427856e-01,-1.625527590513229370e-01
8.604554533958435059e-01,-2.779920101165771484e-01,7.911126315593719482e-02
8.391348719596862793e-01,-2.448123544454574585e-01,1.073279082775115967e-01
7.671883106231689453e-01,-3.112821094691753387e-02,6.717540323734283447e-02
8.426776528358459473e-01,2.198808938264846802e-01,7.619308680295944214e-02
7.515758872032165527e-01,1.792828552424907684e-03,9.228204190731048584e-02
7.902457714080810547e-01,1.822114139795303345e-01,-1.872293204069137573e-01
8.892244696617126465e-01,2.365632802248001099e-01,1.606131345033645630e-02
7.527685761451721191e-01,-1.257085986435413361e-02,1.192432716488838196e-01
7.348651885986328125e-01,-6.856348365545272827e-02,-6.457150727510452271e-02
7.284432053565979004e-01,-5.746098980307579041e-02,-6.392839550971984863e-02
7.432032823562622070e-01,-1.198029518127441406e-01,-1.463287621736526489e-01
7.458549737930297852e-01,-7.317978888750076294e-02,-2.008105665445327759e-01
7.437616586685180664e-01,-1.492121815681457520e-01,-1.474530547857284546e-01
7.313567996025085449e-01,1.358651071786880493e-01,-1.178172007203102112e-01
8.170472383499145508e-01,-2.468518614768981934e-01,-1.659078747034072876e-01
8.833317160606384277e-01,1.816005557775497437e-01,7.889766246080398560e-02
7.594056129455566406e-01,-1.942877173423767090e-01,-4.108057171106338501e-02
7.521000504493713379e-01,-1.658744812011718750e-01,-9.456540644168853760e-02
7.363868951797485352e-01,3.691934049129486084e-02,-1.167785376310348511e-01
7.428615093231201172e-01,9.082243591547012329e-02,-3.922155126929283142e-02
7.501503825187683105e-01,1.579541563987731934e-01,-9.412647038698196411e-02
7.507934570312500000e-01,1.655863076448440552e-01,-1.217715591192245483e-01
7.439594268798828125e-01,-3.374158591032028198e-02,-3.902928158640861511e-02
7.395536303520202637e-01,-6.188901141285896301e-02,-1.442569196224212646e-01
7.369679808616638184e-01,4.400165379047393799e-02,-1.978213191032409668e-01
7.559945583343505859e-01,-2.049866169691085815e-01,-4.105056449770927429e-02
7.551630139350891113e-01,1.261084619909524918e-02,-6.607731431722640991e-02
7.332289218902587891e-01,2.274507097899913788e-02,-6.417997926473617554e-02
7.347449660301208496e-01,1.076742708683013916e-01,-1.443451792001724243e-01
7.416146397590637207e-01,-5.307280924171209335e-03,-9.106102585792541504e-02
7.451108098030090332e-01,1.777406549081206322e-03,-3.904965519905090332e-02
8.002786636352539062e-01,1.565826237201690674e-01,-2.184997200965881348e-01
8.176964521408081055e-01,2.598759233951568604e-01,-1.667779386043548584e-01
7.439594268798828125e-01,-3.374158591032028198e-02,-3.902928158640861511e-02
7.449169754981994629e-01,3.378501534461975098e-02,-9.155818819999694824e-02
7.303814888000488281e-01,-6.463181972503662109e-02,-1.425263434648513794e-01
7.372796535491943359e-01,6.524223834276199341e-02,-1.438724398612976074e-01
7.447244524955749512e-01,4.090012609958648682e-02,-9.157832711935043335e-02
7.228513360023498535e-01,-6.744258105754852295e-02,-3.804750740528106689e-02
7.467140555381774902e-01,-1.609547734260559082e-01,-1.484799087047576904e-01
1.188583374023437500e+00,2.384515404701232910e-01,-2.356403470039367676e-01
7.518047690391540527e-01,7.376355677843093872e-02,-6.609012931585311890e-02
7.378083467483520508e-01,6.174296140670776367e-02,-9.090799093246459961e-02
7.805292606353759766e-01,2.794029191136360168e-02,1.363289449363946915e-02
7.617753148078918457e-01,-1.999329589307308197e-02,9.356632083654403687e-02
7.560010552406311035e-01,1.404433101415634155e-01,-4.029814526438713074e-02
7.635189294815063477e-01,-2.070268392562866211e-01,-1.252959370613098145e-01
7.527844905853271484e-01,-3.774144873023033142e-02,-1.465100497007369995e-01
7.437616586685180664e-01,-1.492121815681457520e-01,-1.474530547857284546e-01
7.429780960083007812e-01,3.014589659869670868e-02,-1.992438733577728271e-01
8.357658386230468750e-01,2.351998537778854370e-01,1.066050902009010315e-01
7.492723464965820312e-01,-2.324274554848670959e-02,-1.457136273384094238e-01
8.784786462783813477e-01,1.849753856658935547e-01,7.854212820529937744e-02
7.539797425270080566e-01,-2.698991075158119202e-02,-2.021573483943939209e-01
7.614617347717285156e-01,2.103740125894546509e-01,-6.911490112543106079e-02
7.476346492767333984e-01,1.799160838127136230e-01,-4.030037298798561096e-02
7.445873618125915527e-01,-1.598784700036048889e-02,9.144476801156997681e-02
7.504653334617614746e-01,1.253239717334508896e-02,-1.188784241676330566e-01
7.299731373786926270e-01,-1.915862783789634705e-02,-8.966016769409179688e-02
7.880884408950805664e-01,1.425180435180664062e-01,-7.006705552339553833e-02
7.744489312171936035e-01,1.847390551120042801e-03,4.058720171451568604e-02
7.441846132278442383e-01,4.087047651410102844e-02,-6.520573049783706665e-02
8.833317160606384277e-01,1.816005557775497437e-01,7.889766246080398560e-02
7.599583268165588379e-01,2.495341449975967407e-01,-9.821245074272155762e-02
7.989599108695983887e-01,-1.802107095718383789e-01,-1.592033803462982178e-01
7.583250999450683594e-01,2.449962049722671509e-01,-1.262193918228149414e-01
7.640918493270874023e-01,-1.822684542275965214e-03,6.684946268796920776e-02
7.445659041404724121e-01,-1.776106888428330421e-03,-6.514116376638412476e-02
7.351542115211486816e-01,1.149097532033920288e-01,-1.993754804134368896e-01
7.480185627937316895e-01,1.963224075734615326e-02,-1.185151189565658569e-01
7.438569068908691406e-01,1.774415490217506886e-03,1.178155168890953064e-01
7.436783313751220703e-01,-1.053617596626281738e-01,-1.189631447196006775e-01
7.583250999450683594e-01,2.449962049722671509e-01,-1.262193918228149414e-01
8.619872927665710449e-01,2.830356061458587646e-01,7.937535643577575684e-02
7.551630139350891113e-01,1.261084619909524918e-02,-6.607731431722640991e-02
7.467684745788574219e-01,5.344163626432418823e-03,1.451605856418609619e-01
7.367137074470520020e-01,2.419017106294631958e-01,-4.063755273818969727e-02
7.569395303726196289e-01,1.936567872762680054e-01,-4.094716534018516541e-02
7.533610463142395020e-01,-5.219871550798416138e-02,9.272273629903793335e-02
7.617753148078918457e-01,-1.999329589307308197e-02,9.356632083654403687e-02
7.569395303726196289e-01,1.936567872762680054e-01,-4.094716534018516541e-02
7.334879040718078613e-01,1.039180234074592590e-01,-1.984998583793640137e-01
8.023661375045776367e-01,1.930870711803436279e-01,-1.905287951231002808e-01
7.106545567512512207e-01,1.525924075394868851e-02,-3.725235909223556519e-02
8.886148929595947266e-01,-2.364011108875274658e-01,1.605030335485935211e-02
8.685305118560791016e-01,-2.897816896438598633e-01,8.010427653789520264e-02
7.398398518562316895e-01,1.764833112247288227e-03,-6.472768634557723999e-02
8.725755810737609863e-01,-1.837324202060699463e-01,7.801435142755508423e-02
7.327334880828857422e-01,5.779941380023956299e-02,-6.430491060018539429e-02
7.583250999450683594e-01,2.449962049722671509e-01,-1.262193918228149414e-01
7.310173511505126953e-01,-7.172399014234542847e-02,-3.849489986896514893e-02
8.387064933776855469e-01,2.188446819782257080e-01,1.064280346035957336e-01
8.010795712471008301e-01,1.806888133287429810e-01,-2.200407534837722778e-01
7.858859896659851074e-01,2.437851391732692719e-02,4.120628908276557922e-02
6.992442011833190918e-01,-1.333537101745605469e-01,-1.383687704801559448e-01
7.756346464157104492e-01,5.374200269579887390e-02,6.802183389663696289e-02
7.595422267913818359e-01,-1.675158441066741943e-01,-4.076247662305831909e-02
7.570859789848327637e-01,2.208750993013381958e-01,-6.899762153625488281e-02
7.436510324478149414e-01,-1.940417587757110596e-01,-4.027793928980827332e-02
7.526761889457702637e-01,-6.660468876361846924e-02,-6.610786169767379761e-02
7.449169754981994629e-01,3.378501534461975098e-02,-9.155818819999694824e-02
7.322161197662353516e-01,-1.144505068659782410e-01,-1.985786706209182739e-01
8.146059513092041016e-01,-1.353033781051635742e-01,-2.212630510330200195e-01
7.338582277297973633e-01,6.846953183412551880e-02,-3.862685710191726685e-02
8.097616434097290039e-01,-1.785916537046432495e-01,-1.914406567811965942e-01
7.365828752517700195e-01,1.187357529997825623e-01,-1.450252681970596313e-01
7.269120812416076660e-01,2.949402667582035065e-02,-1.152261197566986084e-01
7.566720843315124512e-01,-1.897467672824859619e-01,-1.235555633902549744e-01
7.344158291816711426e-01,-5.255763418972492218e-03,-1.967908591032028198e-01
7.593095302581787109e-01,2.294077575206756592e-01,-4.157020896673202515e-02
7.718703746795654297e-01,2.014050632715225220e-01,-6.979084014892578125e-02
8.576280474662780762e-01,-1.977481395006179810e-01,1.080663129687309265e-01
7.817509174346923828e-01,-4.667547717690467834e-02,4.104272648692131042e-02
7.683524489402770996e-01,5.498627200722694397e-03,4.026861861348152161e-02
7.479675412178039551e-01,3.392336890101432800e-02,-1.728591471910476685e-01
7.405833601951599121e-01,1.049232855439186096e-01,-1.184680610895156860e-01
8.117749094963073730e-01,-7.183436304330825806e-02,1.290747374296188354e-01
7.487370371818542480e-01,-1.877569407224655151e-01,-4.045452922582626343e-02
7.542542219161987305e-01,2.045147269964218140e-01,-6.837136298418045044e-02
7.378083467483520508e-01,6.174296140670776367e-02,-9.090799093246459961e-02
7.411355376243591309e-01,-3.715742006897926331e-02,-3.888999670743942261e-02
7.324705719947814941e-01,8.955203741788864136e-02,-6.455994397401809692e-02
7.566364407539367676e-01,-2.347118221223354340e-02,1.198969036340713501e-01
7.311314940452575684e-01,-9.293065965175628662e-02,-1.432607471942901611e-01
7.415715456008911133e-01,6.562202423810958862e-02,-1.179121807217597961e-01
7.380361557006835938e-01,1.760530518367886543e-03,-9.061956405639648438e-02
7.501449584960937500e-01,-4.119781777262687683e-02,-9.224488586187362671e-02
8.308459520339965820e-01,-2.083469778299331665e-01,1.051735058426856995e-01
7.458720207214355469e-01,-1.348836123943328857e-01,-9.306688606739044189e-02
7.566720843315124512e-01,-1.897467672824859619e-01,-1.235555633902549744e-01
7.477246522903442383e-01,-9.141699969768524170e-02,-1.193095892667770386e-01
7.336684465408325195e-01,-1.750111696310341358e-03,-1.693809330463409424e-01
7.374508380889892578e-01,1.369972079992294312e-01,-1.457982212305068970e-01
7.288437485694885254e-01,6.800167262554168701e-02,-1.159386932849884033e-01
8.685305118560791016e-01,-2.897816896438598633e-01,8.010427653789520264e-02
7.424218058586120605e-01,7.642072439193725586e-02,-1.450744718313217163e-01
7.420583367347717285e-01,-1.378531455993652344e-01,-1.467091590166091919e-01
7.383430004119873047e-01,-4.761986434459686279e-02,9.084534645080566406e-02
8.045956492424011230e-01,1.734311878681182861e-01,-2.205419540405273438e-01
7.614617347717285156e-01,2.103740125894546509e-01,-6.911490112543106079e-02
8.214399218559265137e-01,1.525999754667282104e-01,-2.238696068525314331e-01
7.961396574974060059e-01,-2.572131454944610596e-01,-2.241815477609634399e-01
7.367137074470520020e-01,2.419017106294631958e-01,-4.063755273818969727e-02
8.111006617546081543e-01,2.033955454826354980e-01,-1.930549442768096924e-01
7.515051364898681641e-01,4.486961290240287781e-02,1.192385032773017883e-01
7.444018721580505371e-01,-1.604563742876052856e-01,-1.206093803048133850e-01
8.120865821838378906e-01,2.160420417785644531e-01,-2.251660823822021484e-01
7.672430872917175293e-01,-6.789371371269226074e-02,1.497194916009902954e-01
8.034024834632873535e-01,-1.973960101604461670e-01,-2.216732800006866455e-01
7.518163323402404785e-01,-2.232352495193481445e-01,-4.110119864344596863e-02
8.023366332054138184e-01,2.093546539545059204e-01,-1.914357244968414307e-01
7.445659041404724121e-01,-1.776106888428330421e-03,-6.514116376638412476e-02
7.368391752243041992e-01,-1.230484712868928909e-02,-3.862143307924270630e-02
8.404718041419982910e-01,-2.278924733400344849e-01,1.069231182336807251e-01
7.420583367347717285e-01,-1.378531455993652344e-01,-1.467091590166091919e-01
7.614579200744628906e-01,2.460083514451980591e-01,-7.000932097434997559e-02
7.488546371459960938e-01,1.915883421897888184e-01,-6.762639433145523071e-02
7.487921118736267090e-01,-3.396076709032058716e-02,1.456998437643051147e-01
7.559945583343505859e-01,-2.049866169691085815e-01,-4.105056449770927429e-02
8.011584281921386719e-01,-1.968446671962738037e-01,-1.904628425836563110e-01
7.501584291458129883e-01,8.445803076028823853e-02,-9.268966317176818848e-02
7.356564998626708984e-01,6.863731145858764648e-02,-1.979743689298629761e-01
7.311314940452575684e-01,-9.293065965175628662e-02,-1.432607471942901611e-01
7.543302774429321289e-01,4.865097254514694214e-02,-9.281241148710250854e-02
8.270214200019836426e-01,2.284866124391555786e-01,1.053494587540626526e-01
7.369158267974853516e-01,1.044036746025085449e-01,-6.511551886796951294e-02
8.232573866844177246e-01,-1.981144845485687256e-01,-2.268882393836975098e-01
7.500544786453247070e-01,4.119284823536872864e-02,6.572005897760391235e-02
7.303814888000488281e-01,-6.463181972503662109e-02,-1.425263434648513794e-01
7.515051364898681641e-01,4.486961290240287781e-02,1.192385032773017883e-01
7.571333646774291992e-01,2.014226615428924561e-01,-9.619762748479843140e-02
8.443599939346313477e-01,2.507140636444091797e-01,1.081479713320732117e-01
7.526761889457702637e-01,-6.660468876361846924e-02,-6.610786169767379761e-02
7.381141185760498047e-01,1.760716550052165985e-03,-1.169059425592422485e-01
7.501503825187683105e-01,1.579541563987731934e-01,-9.412647038698196411e-02
7.759153842926025391e-01,1.295740064233541489e-02,4.066961258649826050e-02
7.339343428611755371e-01,-4.382052645087242126e-02,-9.027615189552307129e-02
7.405833601951599121e-01,1.049232855439186096e-01,-1.184680610895156860e-01
7.419561147689819336e-01,-4.074808955192565918e-02,-1.715519279241561890e-01
7.517075538635253906e-01,1.545404791831970215e-01,-1.771746277809143066e-01
7.246498465538024902e-01,2.940223924815654755e-02,-1.674360036849975586e-01
8.418701291084289551e-01,-2.587409317493438721e-01,1.081403642892837524e-01
7.383442521095275879e-01,-1.481253355741500854e-01,-1.738564074039459229e-01
7.750861048698425293e-01,-2.034264616668224335e-02,6.783449649810791016e-02
7.409872412681579590e-01,-5.134136229753494263e-02,-9.119978547096252441e-02
7.523157000541687012e-01,-2.351512163877487183e-01,-6.895933300256729126e-02
7.450329065322875977e-01,-1.531682759523391724e-01,-6.654505431652069092e-02
7.761040329933166504e-01,4.262348636984825134e-02,-1.356734149158000946e-02
7.591820955276489258e-01,-1.260976493358612061e-01,-9.449277818202972412e-02
7.479391694068908691e-01,6.978329271078109741e-02,-1.734250336885452271e-01
7.369306683540344238e-01,1.079945862293243408e-01,-1.719507724046707153e-01
7.383430004119873047e-01,-4.761986434459686279e-02,9.084534645080566406e-02
7.835376262664794922e-01,1.455588042736053467e-01,-6.972339749336242676e-02
7.515051364898681641e-01,4.486961290240287781e-02,1.192385032773017883e-01
7.958474159240722656e-01,5.695391446352005005e-03,1.389190275222063065e-02
7.789889574050903320e-01,-2.416456677019596100e-02,1.360382325947284698e-02
7.564293146133422852e-01,2.246049791574478149e-01,-6.903464347124099731e-02
7.631275057792663574e-01,1.683065742254257202e-01,-9.595194458961486816e-02
8.055891990661621094e-01,-2.560280859470367432e-01,-1.643085330724716187e-01
8.036879897117614746e-01,2.303160876035690308e-01,-1.930143386125564575e-01
7.470801472663879395e-01,2.374330312013626099e-01,-9.625098109245300293e-02
7.642408609390258789e-01,-1.877740174531936646e-01,-4.124333709478378296e-02
7.903054952621459961e-01,-4.340342804789543152e-02,1.381560135632753372e-02
7.962652444839477539e-01,1.756150424480438232e-01,-1.882498860359191895e-01
7.874625325202941895e-01,-3.195082396268844604e-02,-1.375649869441986084e-02
7.559945583343505859e-01,-2.049866169691085815e-01,-4.105056449770927429e-02
8.045956492424011230e-01,1.734311878681182861e-01,-2.205419540405273438e-01
8.146059513092041016e-01,-1.353033781051635742e-01,-2.212630510330200195e-01
7.321937680244445801e-01,-3.320796415209770203e-02,-1.963921040296554565e-01
7.390478849411010742e-01,-1.119090020656585693e-01,-1.725673973560333252e-01
7.963373064994812012e-01,-1.836159825325012207e-01,-1.588535457849502563e-01
7.469303607940673828e-01,-8.909140713512897491e-03,1.183103770017623901e-01
8.111006617546081543e-01,2.033955454826354980e-01,-1.930549442768096924e-01
7.925143837928771973e-01,1.701694168150424957e-02,-1.383655890822410583e-02
7.517436742782592773e-01,1.248621493577957153e-01,-3.993690758943557739e-02
8.708117604255676270e-01,2.227900773286819458e-01,4.710716381669044495e-02
7.655887007713317871e-01,-1.726836115121841431e-01,-1.243034154176712036e-01
7.061471343040466309e-01,-1.311818808317184448e-01,-1.658159047365188599e-01
7.447480559349060059e-01,1.200519725680351257e-01,-1.741579473018646240e-01
7.393311858177185059e-01,9.039081633090972900e-02,-9.145426005125045776e-02
7.649153470993041992e-01,2.113281786441802979e-01,-4.158923774957656860e-02
8.469205498695373535e-01,-2.209879904985427856e-01,1.074703559279441833e-01
7.588040232658386230e-01,-2.411590665578842163e-01,-1.261061728000640869e-01
7.558576464653015137e-01,-1.983798108994960785e-02,1.469742059707641602e-01
7.426550984382629395e-01,-1.594635844230651855e-02,-1.176519468426704407e-01
7.876037359237670898e-01,1.315259002149105072e-02,-1.374957058578729630e-02
7.517262101173400879e-01,-1.793187228031456470e-03,-1.190618947148323059e-01
7.438246011734008789e-01,5.867430195212364197e-02,-9.161373972892761230e-02
7.440760731697082520e-01,1.090417131781578064e-01,-1.191086322069168091e-01
7.438643574714660645e-01,-1.827674955129623413e-01,-1.213204488158226013e-01
7.730517387390136719e-01,-3.875756263732910156e-02,-1.351059693843126297e-02
7.927610278129577637e-01,3.974570333957672119e-02,1.385505497455596924e-02
7.471402287483215332e-01,1.873565167188644409e-01,-4.036825522780418396e-02
7.188411951065063477e-01,-1.370910853147506714e-01,-1.689483672380447388e-01
7.553203701972961426e-01,2.164551764726638794e-01,-6.874181330204010010e-02
7.507758736610412598e-01,1.618302911520004272e-01,-1.492875814437866211e-01
7.535862922668457031e-01,3.057631850242614746e-02,6.598440557718276978e-02
7.436645627021789551e-01,-2.662066183984279633e-02,1.446461081504821777e-01
7.277424335479736328e-01,8.545216172933578491e-02,-8.996929973363876343e-02
7.425892949104309082e-01,-6.214305385947227478e-02,-1.180255264043807983e-01
7.539797425270080566e-01,-2.698991075158119202e-02,-2.021573483943939209e-01
8.530000448226928711e-01,5.501473695039749146e-02,1.661506593227386475e-01
7.286466956138610840e-01,7.851763814687728882e-02,-1.963702738285064697e-01
7.531375288963317871e-01,-2.314697951078414917e-01,-4.129229485988616943e-02
7.370747923851013184e-01,1.230878196656703949e-02,-3.863378241658210754e-02
7.540140748023986816e-01,-2.396367490291595459e-01,-6.921902298927307129e-02
7.294951081275939941e-01,-1.033523380756378174e-01,-3.861295059323310852e-02
7.236999869346618652e-01,-2.936369739472866058e-02,-1.672165244817733765e-01
7.373670935630798340e-01,-6.524997204542160034e-02,-9.089094400405883789e-02
7.505556941032409668e-01,5.371266510337591171e-03,-1.188792139291763306e-01
7.250664234161376953e-01,1.097918897867202759e-01,-3.843223676085472107e-02
7.342039942741394043e-01,-4.032234475016593933e-02,-1.429296433925628662e-01
8.146448731422424316e-01,2.208895534276962280e-01,-2.261650413274765015e-01
7.607718110084533691e-01,1.869216561317443848e-01,-1.240779682993888855e-01
7.601841688156127930e-01,5.267147347331047058e-02,-6.666684895753860474e-02
7.307345271110534668e-01,2.266769483685493469e-02,-3.831453993916511536e-02
7.438246011734008789e-01,5.867430195212364197e-02,-9.161373972892761230e-02
7.544420361518859863e-01,-2.240148931741714478e-01,-1.246480047702789307e-01
7.723335027694702148e-01,-1.658361591398715973e-02,1.348421908915042877e-02
7.522781491279602051e-01,2.233723849058151245e-01,-1.242905035614967346e-01
7.527865767478942871e-01,1.964254975318908691e-01,-4.077273979783058167e-02
8.395668268203735352e-01,-2.105338573455810547e-01,7.572671771049499512e-02
7.411592006683349609e-01,-1.086142584681510925e-01,-3.925732150673866272e-02
7.426550984382629395e-01,-1.594635844230651855e-02,-1.176519468426704407e-01
7.539913058280944824e-01,-1.141717880964279175e-01,-9.363370388746261597e-02
7.504653334617614746e-01,1.253239717334508896e-02,-1.188784241676330566e-01
7.519313693046569824e-01,5.209965631365776062e-02,1.193795874714851379e-01
7.986743450164794922e-01,1.801463067531585693e-01,-1.890204846858978271e-01
7.322845458984375000e-01,1.288216561079025269e-01,-1.445272117853164673e-01
7.784849405288696289e-01,-5.393949523568153381e-02,1.516847163438796997e-01
7.416146397590637207e-01,-5.307280924171209335e-03,-9.106102585792541504e-02
7.517436742782592773e-01,1.248621493577957153e-01,-3.993690758943557739e-02
7.814017534255981445e-01,-1.413088142871856689e-01,-6.947255134582519531e-02
8.010795712471008301e-01,1.806888133287429810e-01,-2.200407534837722778e-01
7.294220924377441406e-01,1.283181160688400269e-01,-1.173029467463493347e-01
7.626883387565612793e-01,-2.504305541515350342e-01,-9.856526553630828857e-02
7.598617672920227051e-01,1.905466318130493164e-01,-6.853753328323364258e-02
8.305556774139404297e-01,2.509331107139587402e-01,-2.003089636564254761e-01
7.570567727088928223e-01,3.433560207486152649e-02,9.305030107498168945e-02
7.643290758132934570e-01,6.763585656881332397e-02,1.491508632898330688e-01
7.816917896270751953e-01,1.298364400863647461e-01,-6.932601332664489746e-02
7.338582277297973633e-01,6.846953183412551880e-02,-3.862685710191726685e-02
8.452082872390747070e-01,-2.553600668907165527e-01,1.084114313125610352e-01
7.803353667259216309e-01,6.530180573463439941e-02,1.240248009562492371e-01
7.399563193321228027e-01,4.772391170263290405e-02,-6.487219780683517456e-02
7.457157969474792480e-01,9.478440880775451660e-02,-6.576648354530334473e-02
7.289002537727355957e-01,5.216291639953851700e-03,-6.377204507589340210e-02
7.400808930397033691e-01,-1.301931738853454590e-01,-1.190170571208000183e-01
7.419096827507019043e-01,-7.994683086872100830e-02,-3.910687565803527832e-02
7.396656274795532227e-01,-1.764417625963687897e-03,1.437766253948211670e-01
8.492676615715026855e-01,2.129664868116378784e-01,1.075054407119750977e-01
7.518221735954284668e-01,5.380330141633749008e-03,-3.940228000283241272e-02
